Annotation1,Annotation2
ZS01g0095300,ZS08g0372100
ZS04g0735500,ZS02g0147400
ZS04g0080100,ZS10g0279400
ZS11g0563800,ZS01g0068400
ZS01g0585000,ZS05g0518000
ZS05g0555500,ZS04g0387800
ZS02g0361700,ZS08g0230600
ZS01g0683100,ZS04g0671900
ZS03g0766300,ZS10g0212500
ZS11g0331600,ZS01g0669400
ZS12g0342600,ZS06g0388900
ZS12g0412300,ZS08g0654600
ZS02g0446200,ZS04g0677100
ZS01g0373100,ZS11g0097600
ZS02g0097800,ZS12g0181700
ZS02g0023300,ZS08g0287700
ZS03g0151500,ZS05g0292600
ZS12g0088500,ZS01g0045400
ZS10g0392500,ZS12g0292900
ZS10g0298800,ZS02g0047200
ZS03g0074900,ZS02g0060000
ZS05g0493000,ZS03g0410500
ZS10g0434400,ZS08g0606600
ZS03g0331200,ZS07g0493800
ZS08g0013300,ZS04g0624300
ZS09g0349500,ZS12g0143100
ZS08g0055300,ZS06g0329300
ZS05g0399500,ZS01g0607200
ZS03g0283100,ZS05g0010600
ZS03g0734300,ZS06g0118900
ZS08g0551900,ZS06g0074400
ZS06g0454100,ZS01g0785000
ZS10g0329500,ZS05g0082700
ZS03g0342400,ZS01g0195200
ZS12g0433400,ZS08g0439400
ZS08g0138200,ZS05g0533500
ZS05g0131800,ZS08g0384700
ZS11g0209400,ZS10g0261800
ZS10g0011100,ZS01g0154600
ZS02g0118200,ZS04g0643700
ZS01g0484000,ZS04g0570400
ZS05g0278200,ZS11g0423600
ZS08g0282200,ZS12g0401400
ZS05g0369800,ZS12g0480200
ZS08g0620900,ZS12g0256600
ZS12g0388800,ZS08g0615900
ZS06g0093400,ZS02g0156300
ZS02g0169200,ZS02g0289400
ZS01g0797800,ZS11g0518800
ZS05g0216800,ZS05g0180100
ZS02g0029800,ZS03g0560000
ZS02g0335400,ZS12g0021500
ZS05g0246300,ZS02g0460500
ZS09g0308400,ZS02g0246500
ZS03g0443600,ZS02g0061700
ZS03g0534500,ZS04g0594200
ZS06g0438400,ZS03g0177600
ZS04g0345600,ZS11g0426000
ZS12g0194900,ZS11g0492700
ZS12g0272800,ZS01g0315200
ZS02g0482700,ZS11g0509700
ZS08g0234800,ZS11g0429800
ZS12g0471400,ZS08g0446400
ZS08g0381300,ZS03g0609700
ZS11g0255200,ZS03g0818200
ZS03g0462600,ZS03g0045100
ZS08g0657800,ZS05g0561200
ZS09g0139700,ZS01g0534600
ZS04g0637400,ZS10g0409100
ZS01g0169600,ZS12g0139400
ZS11g0216100,ZS10g0260000
ZS04g0451200,ZS09g0272200
ZS02g0019900,ZS03g0303900
ZS10g0185100,ZS06g0474000
ZS11g0220500,ZS02g0038300
ZS07g0194700,ZS06g0137400
ZS01g0209200,ZS04g0078900
ZS12g0134700,ZS02g0406100
ZS05g0123000,ZS01g0324600
ZS03g0016000,ZS02g0704500
ZS11g0356100,ZS01g0562500
ZS04g0655900,ZS04g0098800
ZS06g0317900,ZS02g0356900
ZS08g0450200,ZS07g0331400
ZS07g0231700,ZS08g0582000
ZS01g0497400,ZS12g0399100
ZS11g0438000,ZS01g0388900
ZS11g0024400,ZS02g0561700
ZS06g0456700,ZS01g0805500
ZS12g0103400,ZS09g0035400
ZS02g0229600,ZS01g0814700
ZS05g0197700,ZS07g0025600
ZS12g0395100,ZS02g0604600
ZS07g0214700,ZS09g0174300
ZS02g0222600,ZS07g0242100
ZS09g0275300,ZS01g0681700
ZS11g0356300,ZS02g0671400
ZS05g0602000,ZS05g0517900
ZS01g0405600,ZS11g0238700
ZS02g0638900,ZS01g0319600
ZS01g0778200,ZS06g0623700
ZS08g0459100,ZS09g0042200
ZS01g0704400,ZS03g0799300
ZS04g0749400,ZS02g0520100
ZS01g0217000,ZS06g0600500
ZS01g0279300,ZS10g0477700
ZS02g0121600,ZS03g0035300
ZS07g0212400,ZS09g0359200
ZS03g0538200,ZS09g0232800
ZS11g0054200,ZS01g0310000
ZS03g0480100,ZS06g0258400
ZS07g0406700,ZS12g0293800
ZS07g0201100,ZS05g0253900
ZS07g0249900,ZS03g0302200
ZS08g0502500,ZS06g0165600
ZS10g0129300,ZS08g0222100
ZS05g0018100,ZS07g0492600
ZS12g0256500,ZS01g0483300
ZS06g0633800,ZS07g0116400
ZS04g0442000,ZS03g0045100
ZS05g0131800,ZS05g0404500
ZS12g0162700,ZS10g0295000
ZS04g0078400,ZS04g0586000
ZS11g0429700,ZS06g0161800
ZS11g0320200,ZS10g0408900
ZS03g0393000,ZS02g0525500
ZS10g0430900,ZS11g0394300
ZS01g0051100,ZS09g0280400
ZS12g0048900,ZS07g0042500
ZS09g0173700,ZS12g0264700
ZS06g0136700,ZS02g0702100
ZS07g0259300,ZS11g0268400
ZS01g0072600,ZS07g0145000
ZS04g0503500,ZS01g0054200
ZS04g0642000,ZS05g0513700
ZS11g0527700,ZS07g0335100
ZS11g0026000,ZS07g0304700
ZS06g0519800,ZS07g0486800
ZS09g0040100,ZS06g0521500
ZS03g0013800,ZS05g0222500
ZS01g0731000,ZS11g0492900
ZS10g0353800,ZS06g0538300
ZS01g0673900,ZS02g0056600
ZS10g0472100,ZS12g0258700
ZS11g0376900,ZS02g0275300
ZS06g0012100,ZS09g0342800
ZS09g0078200,ZS04g0531500
ZS05g0276400,ZS11g0125100
ZS03g0166400,ZS05g0438400
ZS08g0211200,ZS10g0010200
ZS06g0125300,ZS02g0568200
ZS03g0143900,ZS01g0711400
ZS07g0585600,ZS10g0210900
ZS01g0789100,ZS02g0714400
ZS08g0440200,ZS07g0215000
ZS12g0175800,ZS03g0634500
ZS09g0200600,ZS03g0223600
ZS06g0580300,ZS05g0124100
ZS02g0278100,ZS01g0238700
ZS02g0043700,ZS02g0675600
ZS05g0215500,ZS09g0391400
ZS08g0382500,ZS07g0275800
ZS02g0708200,ZS01g0734100
ZS06g0516700,ZS04g0490900
ZS01g0032400,ZS10g0443400
ZS09g0019200,ZS07g0569100
ZS09g0339700,ZS10g0217800
ZS03g0712300,ZS02g0612100
ZS05g0129800,ZS01g0543400
ZS06g0436600,ZS08g0287600
ZS01g0015200,ZS10g0061000
ZS04g0804800,ZS09g0417100
ZS03g0508400,ZS05g0272600
ZS07g0184900,ZS11g0075800
ZS04g0402000,ZS10g0380700
ZS09g0327600,ZS10g0022700
ZS02g0236100,ZS08g0221100
ZS12g0451500,ZS07g0587800
ZS05g0026300,ZS09g0041700
ZS08g0422200,ZS01g0107700
ZS10g0291700,ZS06g0256500
ZS05g0049500,ZS06g0343200
ZS02g0091900,ZS01g0238400
ZS03g0314700,ZS07g0351900
ZS01g0476700,ZS05g0514300
ZS01g0749600,ZS02g0656100
ZS03g0442900,ZS10g0030300
ZS11g0106700,ZS04g0656000
ZS06g0232300,ZS03g0167200
ZS03g0183700,ZS04g0606000
ZS05g0389400,ZS05g0489900
ZS04g0314200,ZS03g0052000
ZS03g0822600,ZS09g0139500
ZS02g0361400,ZS06g0176800
ZS11g0202500,ZS12g0057000
ZS08g0285600,ZS06g0075100
ZS03g0077500,ZS03g0542900
ZS01g0747200,ZS08g0456200
ZS01g0682300,ZS06g0261700
ZS01g0691300,ZS01g0295400
ZS02g0610800,ZS07g0586400
ZS01g0082500,ZS05g0401900
ZS01g0042000,ZS01g0148100
ZS07g0180800,ZS05g0290100
ZS05g0429600,ZS11g0459400
ZS05g0549400,ZS10g0043600
ZS08g0248400,ZS06g0191300
ZS04g0184200,ZS02g0598800
ZS02g0198200,ZS03g0588600
ZS12g0170700,ZS02g0290200
ZS03g0118800,ZS09g0281700
ZS01g0620000,ZS02g0044400
ZS01g0527100,ZS05g0517300
ZS06g0152300,ZS01g0357700
ZS01g0557900,ZS11g0443800
ZS10g0195700,ZS06g0282300
ZS06g0485200,ZS01g0297100
ZS11g0555600,ZS05g0585200
ZS07g0203100,ZS08g0377800
ZS11g0393400,ZS04g0466700
ZS03g0108700,ZS04g0278000
ZS11g0127600,ZS02g0073900
ZS11g0090600,ZS02g0721800
ZS03g0592400,ZS03g0561200
ZS07g0227500,ZS02g0564600
ZS02g0716000,ZS04g0532500
ZS04g0385900,ZS04g0293900
ZS07g0433800,ZS03g0161200
ZS03g0638000,ZS08g0560500
ZS12g0085400,ZS06g0632500
ZS03g0651400,ZS02g0616700
ZS07g0435100,ZS05g0537400
ZS07g0089200,ZS09g0144800
ZS11g0126600,ZS05g0391700
ZS02g0067900,ZS01g0278700
ZS10g0361500,ZS01g0790400
ZS02g0622300,ZS09g0066300
ZS06g0165500,ZS07g0068900
ZS01g0233600,ZS01g0057200
ZS11g0527700,ZS04g0809900
ZS01g0750500,ZS03g0331000
ZS04g0682700,ZS06g0311100
ZS04g0701200,ZS10g0189400
ZS09g0216700,ZS07g0145100
ZS05g0288000,ZS05g0191200
ZS05g0507000,ZS08g0466600
ZS07g0507400,ZS05g0011400
ZS03g0245100,ZS07g0048200
ZS07g0478400,ZS01g0520300
ZS04g0746400,ZS11g0198900
ZS08g0191300,ZS12g0377700
ZS04g0129100,ZS10g0346400
ZS06g0338500,ZS10g0433100
ZS04g0235600,ZS10g0175100
ZS04g0494900,ZS11g0216800
ZS08g0384300,ZS02g0708600
ZS09g0391600,ZS06g0155300
ZS01g0113800,ZS02g0500500
ZS05g0609900,ZS05g0537300
ZS01g0315100,ZS04g0054700
ZS08g0267700,ZS10g0131200
ZS09g0031500,ZS09g0270400
ZS05g0387200,ZS04g0602800
ZS06g0055200,ZS01g0674800
ZS03g0536300,ZS12g0340100
ZS07g0340300,ZS03g0765600
ZS06g0102900,ZS03g0173300
ZS01g0440900,ZS06g0139400
ZS08g0102700,ZS01g0581700
ZS04g0534000,ZS01g0119000
ZS01g0799300,ZS10g0012700
ZS07g0469900,ZS06g0105300
ZS04g0338000,ZS08g0614400
ZS04g0749200,ZS04g0681400
ZS10g0300000,ZS12g0104300
ZS02g0232900,ZS10g0430000
ZS06g0137100,ZS01g0086400
ZS04g0790500,ZS02g0123900
ZS01g0815500,ZS11g0312200
ZS02g0333900,ZS04g0552400
ZS02g0332900,ZS07g0428700
ZS08g0374900,ZS06g0200000
ZS02g0350900,ZS02g0665300
ZS01g0801800,ZS10g0058400
ZS02g0400900,ZS05g0467600
ZS10g0275200,ZS08g0359600
ZS05g0011700,ZS01g0077700
ZS03g0506700,ZS02g0386500
ZS05g0558700,ZS02g0154600
ZS07g0276200,ZS09g0037600
ZS06g0570000,ZS02g0314400
ZS04g0516100,ZS01g0504900
ZS03g0740000,ZS03g0541400
ZS04g0273400,ZS11g0447400
ZS07g0471400,ZS01g0287600
ZS02g0269100,ZS02g0525900
ZS06g0335100,ZS05g0064300
ZS09g0078800,ZS08g0468800
ZS02g0037800,ZS07g0154100
ZS02g0279000,ZS11g0464300
ZS09g0085900,ZS05g0513600
ZS12g0280700,ZS01g0144700
ZS07g0575500,ZS07g0494400
ZS05g0429500,ZS02g0382000
ZS03g0331200,ZS08g0038500
ZS06g0447700,ZS06g0121900
ZS10g0130700,ZS05g0147700
ZS07g0584000,ZS08g0151500
ZS06g0487900,ZS09g0271300
ZS04g0307800,ZS03g0566200
ZS09g0145200,ZS08g0455100
ZS03g0073400,ZS12g0380000
ZS01g0749000,ZS06g0088900
ZS01g0213100,ZS02g0467400
ZS10g0188500,ZS10g0293200
ZS05g0438700,ZS02g0114100
ZS08g0611700,ZS09g0071100
ZS04g0183800,ZS04g0335600
ZS01g0058400,ZS01g0524500
ZS12g0222700,ZS11g0330800
ZS11g0390900,ZS03g0737500
ZS06g0305800,ZS11g0167600
ZS02g0627100,ZS03g0369500
ZS04g0432800,ZS10g0436100
ZS05g0509700,ZS03g0454900
ZS07g0286900,ZS05g0211100
ZS03g0083000,ZS08g0586300
ZS07g0462500,ZS02g0593300
ZS07g0304900,ZS08g0166200
ZS09g0316400,ZS11g0588700
ZS12g0086900,ZS04g0337300
ZS05g0560000,ZS08g0416300
ZS10g0348600,ZS08g0503100
ZS01g0040100,ZS08g0045700
ZS05g0607100,ZS03g0043000
ZS06g0541500,ZS02g0717300
ZS01g0448100,ZS04g0429700
ZS11g0063800,ZS01g0377200
ZS09g0281500,ZS07g0446800
ZS07g0476900,ZS11g0050200
ZS03g0202100,ZS07g0096900
ZS06g0253900,ZS02g0404500
ZS10g0092500,ZS11g0345500
ZS11g0044600,ZS06g0581100
ZS05g0363500,ZS03g0605800
ZS05g0092600,ZS01g0313200
ZS10g0353500,ZS01g0526900
ZS06g0381600,ZS07g0505900
ZS08g0330100,ZS11g0210400
ZS06g0095100,ZS11g0227200
ZS10g0258600,ZS07g0126900
ZS02g0680400,ZS07g0583500
ZS03g0795400,ZS06g0170500
ZS10g0429900,ZS01g0624700
ZS12g0475800,ZS12g0203500
ZS02g0067700,ZS10g0434000
ZS07g0391200,ZS12g0022200
ZS07g0530700,ZS06g0105300
ZS09g0422300,ZS02g0067000
ZS04g0756400,ZS10g0052900
ZS02g0045200,ZS03g0136400
ZS08g0539200,ZS01g0702700
ZS08g0418100,ZS10g0225600
ZS09g0265400,ZS12g0126200
ZS05g0132300,ZS03g0140600
ZS07g0437900,ZS05g0432900
ZS02g0595600,ZS11g0527200
ZS04g0391500,ZS01g0314400
ZS05g0076600,ZS06g0636800
ZS03g0454800,ZS08g0311900
ZS03g0732000,ZS05g0566700
ZS04g0641000,ZS05g0368300
ZS11g0620700,ZS04g0769500
ZS10g0450900,ZS05g0018400
ZS04g0183100,ZS06g0618400
ZS07g0574400,ZS10g0433500
ZS02g0560700,ZS05g0251700
ZS02g0213900,ZS08g0176800
ZS03g0205800,ZS04g0622800
ZS04g0275800,ZS01g0559200
ZS05g0228900,ZS01g0560600
ZS09g0360400,ZS09g0303900
ZS11g0329900,ZS01g0755800
ZS05g0254700,ZS11g0201400
ZS08g0585600,ZS08g0629900
ZS12g0449600,ZS10g0271200
ZS10g0366500,ZS12g0473900
ZS05g0607700,ZS03g0203000
ZS07g0541600,ZS02g0099600
ZS11g0586700,ZS04g0437000
ZS02g0108100,ZS11g0595600
ZS03g0178400,ZS03g0182900
ZS05g0277600,ZS03g0136800
ZS03g0203100,ZS03g0372000
ZS08g0164600,ZS05g0493500
ZS12g0354300,ZS02g0318300
ZS02g0628100,ZS04g0064200
ZS11g0025000,ZS12g0380600
ZS03g0541800,ZS06g0599100
ZS05g0607900,ZS12g0461100
ZS01g0567600,ZS10g0104300
ZS09g0139200,ZS05g0552800
ZS02g0588200,ZS01g0430000
ZS09g0342200,ZS03g0725500
ZS10g0345900,ZS01g0693300
ZS08g0302500,ZS11g0559900
ZS01g0029600,ZS02g0331900
ZS04g0148500,ZS02g0431600
ZS05g0512600,ZS03g0659800
ZS11g0095500,ZS10g0373800
ZS01g0442200,ZS04g0638300
ZS01g0743700,ZS02g0024800
ZS03g0637600,ZS03g0143400
ZS07g0384400,ZS02g0198300
ZS11g0125700,ZS08g0631800
ZS05g0428200,ZS02g0669400
ZS04g0660000,ZS03g0114300
ZS07g0150400,ZS02g0118400
ZS01g0796000,ZS08g0285100
ZS05g0463000,ZS07g0473800
ZS05g0324700,ZS03g0475200
ZS02g0598800,ZS09g0411900
ZS07g0276900,ZS06g0333300
ZS06g0260700,ZS01g0712000
ZS11g0493800,ZS12g0390300
ZS01g0231700,ZS08g0432300
ZS10g0345100,ZS02g0330700
ZS04g0437100,ZS02g0675100
ZS02g0568400,ZS08g0363600
ZS01g0528600,ZS06g0384100
ZS03g0158000,ZS03g0223800
ZS11g0394200,ZS01g0292800
ZS02g0312900,ZS10g0271100
ZS04g0333300,ZS03g0068100
ZS11g0468900,ZS09g0038100
ZS07g0029400,ZS05g0179300
ZS07g0409700,ZS02g0202900
ZS05g0427800,ZS06g0448900
ZS03g0191300,ZS04g0239900
ZS02g0431600,ZS04g0208800
ZS04g0520100,ZS04g0736700
ZS02g0440500,ZS12g0383200
ZS04g0745500,ZS06g0627600
ZS01g0112500,ZS07g0390900
ZS08g0128200,ZS04g0018600
ZS09g0416300,ZSUN01g00100
ZS07g0444400,ZS08g0507500
ZS01g0388100,ZS01g0782100
ZS09g0261600,ZS06g0452800
ZS11g0203300,ZS06g0491700
ZS12g0417100,ZS03g0059000
ZS09g0026600,ZS02g0523500
ZS08g0360600,ZS05g0581900
ZS04g0182000,ZS11g0254000
ZS08g0634300,ZS09g0044300
ZS08g0140400,ZS12g0129300
ZS10g0428500,ZS03g0736700
ZS01g0111900,ZS01g0482700
ZS03g0215900,ZS08g0460900
ZS05g0562300,ZS03g0061800
ZS06g0643200,ZS02g0628500
ZS01g0733300,ZS08g0333400
ZS07g0179500,ZS10g0451200
ZS03g0225100,ZS05g0095000
ZS08g0553200,ZS08g0322700
ZS10g0017400,ZS05g0125000
ZS01g0615000,ZS05g0149900
ZS11g0063800,ZS12g0144000
ZS12g0180000,ZS08g0190000
ZS06g0651100,ZS11g0558100
ZS04g0644200,ZS05g0019100
ZS05g0130900,ZS08g0431300
ZS01g0655900,ZS05g0608500
ZS01g0711300,ZS10g0055100
ZS04g0313200,ZS02g0321300
ZS11g0528900,ZS03g0030300
ZS04g0272300,ZS01g0209900
ZS12g0228300,ZS06g0289100
ZS07g0585300,ZS01g0587500
ZS08g0524900,ZS11g0039200
ZS03g0541100,ZS07g0052800
ZS01g0186100,ZS04g0181800
ZS05g0182300,ZS11g0590600
ZS08g0566400,ZS08g0036600
ZS10g0056900,ZS03g0279600
ZS06g0061900,ZS12g0374200
ZS07g0351800,ZS06g0265100
ZS02g0443900,ZS09g0263100
ZS08g0121500,ZS12g0387300
ZS08g0028400,ZS04g0233500
ZS09g0241100,ZS11g0523100
ZS01g0778200,ZS04g0234000
ZS06g0596800,ZS04g0099600
ZS01g0720300,ZS03g0093500
ZS05g0408700,ZS08g0121500
ZS01g0078000,ZS06g0619400
ZS09g0072200,ZS06g0056200
ZS09g0043200,ZS05g0128000
ZS01g0452100,ZS12g0378100
ZS06g0058200,ZS08g0100600
ZS11g0605300,ZS02g0403000
ZS02g0418200,ZS04g0670000
ZS07g0428800,ZS11g0601600
ZS08g0464400,ZS07g0252600
ZS09g0177800,ZS01g0039700
ZS05g0539000,ZS12g0457200
ZS02g0298500,ZS12g0010300
ZS05g0028800,ZS05g0465100
ZS11g0636900,ZS12g0472200
ZS02g0462800,ZS04g0127500
ZS10g0447900,ZS08g0546100
ZS02g0149400,ZS02g0354800
ZS01g0607300,ZS03g0534900
ZS03g0634300,ZS01g0505700
ZS06g0204800,ZS01g0174600
ZS02g0692900,ZS06g0438000
ZS04g0742700,ZS08g0586100
ZS07g0381800,ZS08g0615000
ZS05g0475100,ZS03g0035600
ZS04g0253900,ZS06g0045300
ZS03g0257000,ZS06g0511300
ZS05g0592600,ZS11g0103500
ZS11g0407300,ZS09g0303300
ZS08g0608700,ZS04g0477200
ZS05g0312700,ZS04g0743000
ZS08g0582700,ZS05g0187000
ZS06g0479500,ZS12g0225300
ZS07g0125900,ZS03g0186400
ZS04g0356300,ZS01g0502200
ZS12g0520900,ZS01g0450600
ZS08g0560700,ZS09g0068400
ZS07g0232500,ZS09g0315400
ZS10g0438700,ZS04g0789200
ZS09g0096200,ZS06g0649200
ZS11g0416500,ZS01g0031500
ZS03g0085200,ZS12g0476100
ZS03g0388500,ZS02g0319000
ZS04g0061000,ZS04g0241300
ZS05g0408500,ZS06g0094700
ZS08g0655000,ZS12g0252200
ZS06g0436100,ZS12g0167200
ZS05g0465400,ZS12g0454800
ZS02g0062900,ZS10g0061500
ZS08g0546900,ZS11g0221600
ZS10g0095800,ZS05g0111100
ZS03g0356100,ZS08g0022800
ZS01g0146000,ZS12g0086400
ZS09g0335300,ZS11g0483600
ZS11g0214500,ZS02g0020500
ZS04g0680700,ZS11g0555700
ZS12g0214200,ZS06g0532100
ZS11g0442900,ZS02g0609700
ZS11g0329000,ZS01g0174600
ZS09g0364200,ZS05g0360400
ZS02g0636100,ZS12g0418600
ZS08g0345300,ZS01g0608300
ZS01g0550100,ZS12g0214500
ZS04g0630500,ZS12g0026500
ZS07g0098700,ZS05g0016000
ZS05g0391300,ZS02g0400300
ZS04g0387400,ZS04g0384700
ZS10g0106800,ZS05g0361900
ZS05g0179700,ZS04g0123000
ZS02g0064000,ZS03g0228100
ZS02g0416900,ZS05g0534400
ZS12g0531300,ZS04g0315000
ZS05g0396300,ZS08g0230400
ZS02g0693700,ZS07g0229400
ZS11g0066900,ZS01g0635900
ZS06g0199600,ZS10g0439300
ZS07g0561600,ZS01g0537200
ZS01g0522000,ZS07g0343100
ZS02g0662800,ZS02g0639200
ZS02g0217700,ZS05g0442900
ZS01g0556600,ZS08g0435200
ZS09g0432200,ZS08g0603100
ZS01g0295000,ZS04g0483400
ZS01g0179500,ZS05g0537100
ZS10g0060500,ZS03g0659300
ZS03g0812600,ZS09g0343100
ZS11g0511700,ZS06g0531900
ZS02g0062600,ZS04g0776100
ZS05g0445200,ZS04g0016300
ZS06g0155000,ZS01g0197000
ZS10g0287700,ZS11g0218400
ZS11g0491700,ZS06g0168700
ZS02g0222000,ZS04g0496900
ZS04g0491300,ZS12g0253700
ZS07g0021700,ZS12g0379100
ZS03g0484500,ZS10g0029300
ZS06g0432000,ZS01g0425200
ZS12g0399100,ZS02g0607200
ZS11g0320400,ZS02g0432500
ZS06g0039600,ZS06g0256600
ZS11g0053700,ZS04g0064400
ZS12g0401600,ZS10g0021100
ZS08g0385600,ZS07g0457800
ZS01g0064700,ZS12g0078500
ZS12g0166800,ZS08g0470400
ZS06g0256100,ZS02g0166700
ZS01g0171600,ZS07g0339600
ZS08g0480700,ZS11g0171600
ZS10g0099900,ZS12g0221100
ZS04g0741300,ZS03g0419200
ZS02g0290100,ZS07g0176500
ZS05g0197900,ZS04g0088200
ZS05g0493300,ZS09g0216200
ZS06g0292100,ZS10g0257000
ZS05g0113300,ZS06g0379300
ZS11g0284300,ZS11g0561400
ZS07g0210400,ZS08g0642000
ZS11g0311800,ZS10g0055400
ZS03g0049000,ZS01g0549800
ZS02g0666700,ZS08g0587900
ZS03g0189100,ZS02g0241500
ZS06g0647000,ZS02g0116200
ZS04g0737900,ZS05g0567500
ZS02g0566000,ZS06g0454100
ZS03g0161400,ZS07g0428800
ZS06g0666200,ZS10g0402200
ZS10g0423100,ZS06g0559700
ZS12g0046800,ZS05g0087100
ZS09g0279900,ZS01g0629600
ZS02g0091300,ZS01g0645500
ZS01g0723000,ZS10g0369700
ZS11g0014200,ZS04g0590900
ZS06g0197900,ZS02g0020100
ZS11g0378900,ZS01g0604400
ZS11g0520600,ZS09g0280900
ZS02g0703700,ZS11g0069600
ZS07g0418400,ZS05g0394500
ZS06g0627500,ZS12g0064300
ZS02g0211500,ZS10g0108100
ZS02g0422600,ZS02g0301500
ZS08g0607100,ZS01g0558600
ZS05g0222600,ZS07g0249000
ZS12g0177100,ZS03g0243700
ZS05g0404800,ZS12g0312100
ZS11g0460200,ZS07g0453600
ZS04g0144800,ZS02g0062700
ZS02g0066500,ZS05g0548400
ZS06g0633900,ZS01g0274600
ZS04g0769300,ZS07g0297300
ZS05g0149000,ZS02g0245900
ZS02g0719600,ZS01g0324200
ZS07g0480000,ZS01g0763000
ZS11g0465600,ZS01g0637400
ZS03g0615500,ZS02g0185400
ZS03g0463200,ZS02g0110400
ZS06g0473600,ZS09g0083300
ZS08g0583000,ZS05g0310400
ZS05g0135600,ZS09g0020600
ZS03g0225100,ZS01g0184600
ZS09g0077500,ZS07g0493100
ZS05g0220300,ZS02g0047400
ZS10g0261900,ZS12g0240100
ZS05g0607000,ZS08g0211600
ZS06g0409100,ZS03g0150600
ZS09g0208900,ZS11g0048700
ZS02g0352200,ZS09g0348500
ZS02g0495600,ZS01g0644500
ZS04g0453600,ZS01g0320100
ZS09g0318900,ZS05g0287600
ZS04g0126900,ZS06g0600500
ZS02g0437900,ZS11g0333900
ZS02g0609900,ZS02g0050300
ZS03g0629300,ZS04g0342000
ZS07g0150600,ZS02g0599100
ZS07g0028100,ZS01g0406900
ZS08g0131600,ZS02g0112000
ZS07g0047300,ZS12g0494400
ZS08g0549800,ZS04g0787900
ZS02g0290900,ZS12g0411000
ZS07g0253600,ZS05g0493600
ZS07g0205400,ZS02g0397400
ZS02g0481500,ZS07g0390200
ZS04g0395200,ZS02g0381700
ZS06g0427700,ZS06g0284800
ZS01g0605700,ZS04g0590900
ZS01g0423800,ZS10g0437900
ZS02g0348700,ZS09g0083100
ZS10g0456800,ZS12g0416600
ZS08g0236300,ZS02g0197400
ZS06g0102900,ZS02g0040400
ZS03g0509400,ZS04g0643800
ZS06g0528900,ZS04g0644300
ZS01g0447400,ZS12g0173900
ZS02g0374800,ZS07g0253300
ZS08g0043200,ZS08g0558300
ZS01g0638600,ZS08g0101300
ZS09g0335300,ZS01g0753600
ZS08g0100600,ZS02g0305400
ZS07g0208600,ZS12g0234200
ZS10g0072300,ZS01g0060400
ZS03g0270300,ZS01g0635500
ZS04g0442900,ZS10g0055200
ZS10g0358400,ZS08g0030600
ZS03g0542800,ZS01g0809200
ZS01g0425700,ZS05g0588900
ZS01g0397700,ZS12g0386600
ZS05g0019500,ZS06g0573200
ZS11g0128800,ZS08g0269700
ZS02g0669700,ZS01g0273800
ZS01g0574300,ZS12g0490900
ZS08g0223700,ZS11g0442200
ZS06g0023200,ZS07g0250500
ZS10g0021600,ZS07g0147000
ZS02g0613800,ZS11g0635000
ZS07g0119500,ZS04g0595800
ZS06g0326500,ZS03g0337900
ZS04g0439100,ZS02g0421100
ZS12g0478700,ZS05g0494100
ZS01g0243900,ZS02g0276200
ZS02g0626800,ZS04g0483800
ZS05g0536400,ZS04g0807700
ZS06g0427500,ZS02g0048500
ZS09g0286600,ZS01g0116900
ZS01g0030100,ZS08g0152100
ZS03g0658300,ZS10g0445300
ZS05g0257200,ZS02g0608700
ZS01g0782100,ZS02g0245500
ZS08g0346900,ZS06g0173200
ZS02g0388300,ZS06g0041800
ZS02g0092200,ZS04g0519600
ZS08g0409500,ZS10g0141500
ZS11g0524900,ZS02g0075000
ZS06g0543500,ZS12g0134000
ZS07g0126800,ZS05g0461500
ZS10g0434200,ZS12g0156000
ZS12g0430800,ZS01g0777100
ZS05g0188900,ZS10g0356500
ZS03g0302300,ZS10g0035800
ZS02g0633200,ZS05g0214300
ZS04g0548600,ZS06g0315100
ZS03g0770600,ZS03g0605000
ZS11g0353700,ZS04g0229100
ZS05g0469600,ZS11g0185000
ZS03g0273500,ZS05g0600800
ZS02g0707300,ZS04g0741600
ZS05g0358100,ZS03g0615700
ZS03g0136600,ZS11g0226600
ZS07g0242900,ZS02g0093800
ZS12g0170700,ZS02g0133800
ZS02g0437300,ZS08g0526900
ZS12g0235100,ZS02g0628600
ZS12g0326100,ZS07g0559400
ZS02g0182200,ZS03g0537100
ZS01g0782900,ZS01g0689000
ZS05g0407100,ZS08g0152700
ZS02g0603900,ZS10g0281600
ZS01g0233800,ZS09g0148900
ZS01g0695600,ZS07g0476700
ZS10g0381400,ZS10g0279900
ZS12g0093800,ZS02g0059000
ZS02g0029300,ZS03g0032100
ZS02g0500100,ZS03g0161900
ZS02g0497800,ZS09g0331800
ZS03g0147600,ZS07g0486200
ZS04g0493800,ZS10g0105200
ZS10g0422400,ZS04g0488800
ZS05g0126600,ZS11g0511900
ZS07g0486500,ZS02g0312000
ZS12g0099600,ZS09g0198800
ZS08g0027100,ZS03g0467400
ZS11g0634100,ZS08g0421500
ZS08g0543100,ZS07g0255800
ZS10g0098200,ZS03g0179700
ZS07g0044200,ZS05g0551900
ZS03g0354000,ZS02g0611300
ZS09g0184000,ZS05g0609900
ZS09g0200000,ZS09g0242900
ZS02g0253000,ZS10g0156300
ZS05g0585900,ZS10g0357100
ZS07g0093200,ZS09g0331700
ZS07g0273100,ZS10g0095100
ZS12g0500900,ZS10g0424800
ZS03g0013300,ZS05g0312800
