Annotation1,Annotation2
ZS05g0511600,ZS02g0641200
ZS03g0770600,ZS07g0583200
ZS04g0233900,ZS03g0029100
ZS03g0330900,ZS03g0282800
ZS04g0370700,ZS04g0451100
ZS10g0363500,ZS02g0348100
ZS02g0165700,ZS06g0159200
ZS01g0798000,ZS01g0242300
ZS01g0116800,ZS02g0024800
ZS02g0286300,ZS12g0032400
ZS07g0183400,ZS02g0280400
ZS02g0329800,ZS07g0012300
ZS02g0568500,ZS11g0420400
ZS08g0473500,ZS06g0060200
ZS11g0637800,ZS03g0298300
ZS04g0778100,ZS11g0520300
ZS10g0239900,ZS02g0390200
ZS12g0030200,ZS08g0068100
ZS11g0031100,ZS12g0409300
ZS09g0214300,ZS12g0420600
ZS09g0241100,ZS07g0280800
ZS01g0800300,ZS02g0435300
ZS04g0118800,ZS08g0266300
ZS02g0100800,ZS10g0379400
ZS04g0057700,ZS02g0201300
ZS08g0582400,ZS09g0420100
ZS01g0255500,ZS06g0515100
ZS07g0426000,ZS03g0243500
ZS09g0125200,ZS07g0465700
ZS06g0614900,ZS04g0396300
ZS01g0646400,ZS01g0378000
ZS02g0184900,ZS05g0325500
ZS12g0389800,ZS02g0230500
ZS06g0644600,ZS02g0443000
ZS04g0700700,ZS12g0126800
ZS06g0477100,ZS05g0507000
ZS03g0410100,ZS06g0074200
ZS01g0588400,ZS06g0319400
ZS07g0094500,ZS05g0184900
ZS08g0074400,ZS08g0566800
ZS04g0811000,ZS01g0126800
ZS09g0275200,ZS03g0717200
ZS01g0252500,ZS02g0245100
ZS01g0557400,ZS01g0170000
ZS03g0121500,ZS03g0224200
ZS10g0044100,ZS05g0157600
ZS12g0124000,ZS06g0161000
ZS03g0580900,ZS01g0093800
ZS12g0399800,ZS07g0475500
ZS12g0431100,ZS04g0270000
ZS01g0084500,ZS04g0312900
ZS06g0319200,ZS07g0197100
ZS01g0783300,ZS03g0204400
ZS02g0032700,ZS10g0067700
ZS06g0254800,ZS04g0371600
ZS10g0279400,ZS10g0221600
ZS08g0324900,ZS12g0217100
ZS03g0629600,ZS12g0452700
ZS12g0135500,ZS03g0049700
ZS04g0744800,ZS10g0010200
ZS04g0190700,ZS12g0460100
ZS06g0237000,ZS12g0397000
ZS06g0215400,ZS02g0382600
ZS05g0092000,ZS07g0117400
ZS07g0277300,ZS04g0745100
ZS05g0086700,ZS07g0424700
ZS10g0111400,ZS07g0454800
ZS07g0011200,ZS09g0065200
ZS04g0550300,ZS08g0075000
ZS01g0448300,ZS09g0160900
ZS05g0573000,ZS08g0154200
ZS07g0024200,ZS06g0531800
ZS08g0359400,ZS06g0639900
ZS05g0364300,ZS06g0411600
ZS08g0621900,ZS03g0112300
ZS06g0047700,ZS12g0152200
ZS06g0217700,ZS06g0524600
ZS01g0247400,ZS05g0053000
ZS11g0050100,ZS01g0642900
ZS03g0558200,ZS01g0714000
ZS04g0220800,ZS09g0316500
ZS04g0502500,ZS06g0197000
ZS09g0262800,ZS12g0056300
ZS01g0323300,ZS01g0373100
ZS01g0585200,ZS02g0353800
ZS04g0767400,ZS11g0596900
ZS11g0303500,ZS05g0131100
ZS12g0326200,ZS08g0566800
ZS07g0244800,ZS01g0289800
ZS03g0564400,ZS09g0156000
ZS07g0146000,ZS09g0180700
ZS12g0227000,ZS08g0464000
ZS03g0320000,ZS06g0257500
ZS08g0486200,ZS08g0089700
ZS08g0431100,ZS05g0469500
ZS05g0020700,ZS07g0580400
ZS01g0058000,ZS11g0129900
ZS06g0057200,ZS02g0570600
ZS09g0374000,ZS04g0144800
ZS02g0595500,ZS04g0686800
ZS08g0307600,ZS04g0534300
ZS07g0043600,ZS09g0356500
ZS01g0443200,ZS03g0060600
ZS07g0189200,ZS02g0010600
ZS02g0051100,ZS10g0362100
ZS10g0261900,ZS08g0627700
ZS02g0526900,ZS09g0280400
ZS06g0479800,ZS01g0399000
ZS09g0346200,ZS01g0256000
ZS02g0637900,ZS01g0564900
ZS05g0570400,ZS09g0161300
ZS10g0329000,ZS05g0338100
ZS11g0490300,ZS04g0667100
ZS01g0491800,ZS02g0699800
ZS12g0392900,ZS03g0566800
ZS04g0716700,ZS04g0549900
ZS05g0151200,ZS02g0361800
ZS03g0811600,ZS01g0692900
ZS10g0350800,ZS07g0124900
ZS12g0453600,ZS03g0215100
ZS05g0095700,ZS01g0017000
ZS05g0539800,ZS11g0603700
ZS01g0153800,ZS09g0081900
ZS12g0172400,ZS07g0433400
ZS01g0029200,ZS06g0375800
ZS01g0248000,ZS01g0611000
ZS07g0233600,ZS05g0172400
ZS05g0565400,ZS04g0330800
ZS04g0515500,ZS06g0460500
ZS11g0223100,ZS02g0150600
ZS01g0575400,ZS02g0616900
ZS11g0574500,ZS09g0121600
ZS09g0157000,ZS12g0129000
ZS12g0393300,ZS04g0145600
ZS10g0347100,ZS12g0196600
ZS03g0782400,ZS01g0125400
ZS01g0619200,ZS02g0206600
ZS09g0339900,ZS01g0193300
ZS12g0280500,ZS02g0270200
ZS12g0078400,ZS05g0593300
ZS07g0412100,ZS01g0042300
ZS02g0300800,ZS01g0075300
ZS06g0142300,ZS05g0136600
ZS02g0640100,ZS05g0225100
ZS12g0157100,ZS06g0639500
ZS05g0251100,ZS03g0141600
ZS12g0453000,ZS07g0379000
ZS11g0435100,ZS12g0467100
ZS01g0017300,ZS05g0167300
ZS07g0568100,ZS10g0328400
ZS05g0392900,ZS12g0251200
ZS01g0158500,ZS07g0564900
ZS10g0424500,ZS01g0575600
ZS01g0559400,ZS04g0194500
ZS08g0545400,ZS04g0661900
ZS10g0088500,ZS02g0238900
ZS06g0582700,ZS01g0349600
ZS03g0343100,ZS04g0740300
ZS01g0551400,ZS03g0764000
ZS07g0473700,ZS08g0135400
ZS12g0494800,ZS08g0228700
ZS04g0626800,ZS02g0625200
ZS05g0327400,ZS02g0280700
ZS11g0170500,ZS02g0331700
ZS10g0030300,ZS05g0586300
ZS04g0192700,ZS06g0156500
ZS02g0492300,ZS07g0576100
ZS01g0624600,ZS05g0432300
ZS10g0194700,ZS01g0727300
ZS07g0021000,ZS01g0429500
ZS06g0264600,ZS07g0241100
ZS12g0079900,ZS10g0287600
ZS04g0186400,ZS08g0311000
ZS04g0194500,ZS01g0042000
ZS07g0435500,ZS03g0221500
ZS05g0161800,ZS12g0010200
ZS01g0478100,ZS05g0281700
ZS03g0070800,ZS01g0562900
ZS02g0638800,ZS05g0228800
ZS03g0740800,ZS01g0320500
ZS03g0339400,ZS01g0608600
ZS10g0177000,ZS11g0637400
ZS07g0019700,ZS08g0428500
ZS09g0173700,ZS11g0528300
ZS02g0712500,ZS04g0485400
ZS02g0355100,ZS01g0034300
ZS06g0441300,ZS05g0287700
ZS05g0603200,ZS08g0463800
ZS03g0337500,ZS07g0561700
ZS03g0797600,ZS11g0561200
ZS06g0285500,ZS09g0176800
ZS05g0127500,ZS05g0045600
ZS11g0536700,ZS09g0104100
ZS01g0090700,ZS03g0030800
ZS12g0291800,ZS07g0555100
ZS02g0588700,ZS11g0526800
ZS08g0326400,ZS05g0559200
ZS04g0428200,ZS02g0068400
ZS04g0193500,ZS05g0389500
ZS05g0459500,ZS11g0049000
ZS09g0216000,ZS12g0059800
ZS05g0148300,ZS11g0413800
ZS09g0232600,ZS01g0544300
ZS07g0181800,ZS03g0409100
ZS10g0405300,ZS01g0312000
ZS12g0478200,ZS06g0429000
ZS08g0043700,ZS04g0444300
ZS06g0091400,ZS01g0042000
ZS10g0344000,ZS06g0072000
ZS01g0615300,ZS10g0027000
ZS12g0280000,ZS12g0023600
ZS01g0582100,ZS06g0331400
ZS02g0173900,ZS06g0369800
ZS01g0238900,ZS01g0313900
ZS12g0268700,ZS06g0667100
ZS01g0195700,ZS02g0438000
ZS04g0121200,ZS05g0196600
ZS02g0234400,ZS04g0484300
ZS05g0134900,ZS06g0307600
ZS03g0046200,ZS01g0355600
ZS05g0546000,ZS04g0640600
ZS12g0031200,ZS11g0061000
ZS01g0325000,ZS05g0078600
ZS05g0171900,ZS09g0370200
ZS03g0140700,ZS07g0387700
ZS08g0030000,ZS08g0362900
ZS02g0674000,ZS06g0264100
ZS01g0728900,ZS08g0379400
ZS05g0165400,ZS02g0644300
ZS05g0312400,ZS10g0071600
ZS02g0120500,ZS10g0409900
ZS01g0119800,ZS06g0564300
ZS03g0628400,ZS11g0490800
ZS06g0480000,ZS10g0294000
ZS03g0050200,ZS01g0736900
ZS03g0565200,ZS04g0641300
ZS02g0707700,ZS01g0026800
ZS07g0180300,ZS04g0120700
ZS09g0010400,ZS01g0735100
ZS07g0524800,ZS01g0246400
ZS02g0034800,ZS02g0543000
ZS01g0369600,ZS01g0532500
ZS03g0695000,ZS08g0359000
ZS05g0608700,ZS05g0254000
ZS05g0590800,ZS05g0229200
ZS04g0518300,ZS04g0627300
ZS07g0169300,ZS03g0481400
ZS02g0542200,ZS08g0074900
ZS10g0240100,ZS03g0281200
ZS08g0416600,ZS03g0036600
ZS08g0214500,ZS01g0067700
ZS10g0325400,ZS02g0395900
ZS01g0239800,ZS06g0387300
ZS10g0336300,ZS07g0546900
ZS02g0123700,ZS02g0010600
ZS08g0331600,ZS03g0066700
ZS06g0198500,ZS11g0517200
ZS06g0329100,ZS01g0176800
ZS04g0274200,ZS05g0198600
ZS03g0095700,ZS01g0721900
ZS05g0478600,ZS06g0052700
ZS06g0072800,ZS10g0010000
ZS01g0345600,ZS03g0285700
ZS07g0094200,ZS04g0397800
ZS06g0077300,ZS07g0204000
ZS11g0061100,ZS01g0560200
ZS02g0242300,ZS07g0332700
ZS04g0453300,ZS08g0035900
ZS04g0810300,ZS06g0405500
ZS10g0086300,ZS04g0094800
ZS01g0326100,ZS03g0373900
ZS03g0070800,ZS01g0650800
ZS01g0085600,ZS04g0590300
ZS07g0087000,ZS05g0546500
ZS01g0065400,ZSUN02g00104
ZS06g0564500,ZS07g0026600
ZS09g0338000,ZS05g0369400
ZS02g0501000,ZS03g0155100
ZS06g0041600,ZS08g0126600
ZS12g0412600,ZS01g0563800
ZS04g0643000,ZS09g0331000
ZS11g0224800,ZS02g0601800
ZS04g0674800,ZS01g0715500
ZS11g0308500,ZS02g0662000
ZS10g0338800,ZS07g0494100
ZS08g0590100,ZS03g0819100
ZS01g0574600,ZS06g0595900
ZS01g0378500,ZS01g0394800
ZS06g0565800,ZS04g0229600
ZS02g0397900,ZS06g0140700
ZS01g0402000,ZS10g0027700
ZS10g0380600,ZS05g0609600
ZS08g0507000,ZS11g0024000
ZS04g0717100,ZS01g0541100
ZS05g0403300,ZS03g0075500
ZS01g0747100,ZS12g0082700
ZS05g0150500,ZS11g0515200
ZS09g0391700,ZS03g0279300
ZS02g0465500,ZS01g0254500
ZS08g0103800,ZS07g0511600
ZS02g0069100,ZS01g0318500
ZS11g0334900,ZS10g0447200
ZS03g0479800,ZS07g0193300
ZS08g0362000,ZS03g0820300
ZS12g0462700,ZS05g0406100
ZS09g0123500,ZS01g0083600
ZS08g0626400,ZS08g0346700
ZS10g0192600,ZS01g0016600
ZS05g0149800,ZS10g0376700
ZS01g0241100,ZS11g0596600
ZS09g0235200,ZS12g0120800
ZS03g0159400,ZS02g0674500
ZS10g0395300,ZS11g0032500
ZS07g0126500,ZS05g0551300
ZS07g0436100,ZS01g0748400
ZS11g0592000,ZS11g0221600
ZS07g0261800,ZS01g0677400
ZS07g0494300,ZS03g0186900
ZS11g0521000,ZS07g0492200
ZS05g0337900,ZS08g0236600
ZS02g0463100,ZS04g0036900
ZS08g0421600,ZS09g0424000
ZS03g0374900,ZS11g0128300
ZS11g0609300,ZS12g0016500
ZS11g0516200,ZS03g0060500
ZS09g0210800,ZS12g0215400
ZS01g0154900,ZS02g0467300
ZS07g0031100,ZS07g0547300
ZS06g0391500,ZS01g0491100
ZS01g0024800,ZS12g0049700
ZS05g0013000,ZS02g0575100
ZS10g0287500,ZS08g0427700
ZS12g0100800,ZS10g0056900
ZS09g0079700,ZS03g0119800
ZS11g0599000,ZS06g0072700
ZS06g0620900,ZS10g0405200
ZS04g0750400,ZS05g0290100
ZS02g0546100,ZS02g0347200
ZS12g0275700,ZS05g0547700
ZS01g0494100,ZS01g0450500
ZS02g0113400,ZS04g0343100
ZS02g0696900,ZS05g0478000
ZS11g0219000,ZS01g0088100
ZS11g0213300,ZS03g0613600
ZS04g0597300,ZS01g0289600
ZS02g0216100,ZS03g0031100
ZS02g0417700,ZS02g0490600
ZS08g0589200,ZS03g0472300
ZS07g0178700,ZS05g0410300
ZS07g0352900,ZS02g0157800
ZS12g0532000,ZS10g0070600
ZS11g0076400,ZS09g0207500
ZS08g0625200,ZS03g0065900
ZS06g0511700,ZS08g0606000
ZS12g0418000,ZS03g0504000
ZS08g0268700,ZS03g0119700
ZS12g0408300,ZS02g0597100
ZS05g0197100,ZS08g0485700
ZS04g0491100,ZS08g0249300
ZS02g0238300,ZS07g0128300
ZS03g0493300,ZS04g0553300
ZS06g0329800,ZS08g0120800
ZS11g0389400,ZS12g0376100
ZS12g0280800,ZS01g0812500
ZS11g0332300,ZS02g0621800
ZS06g0457600,ZS05g0030400
ZS02g0216800,ZS08g0627200
ZS03g0114400,ZS11g0603900
ZS02g0350100,ZS05g0585400
ZS03g0284300,ZS07g0279300
ZS11g0576300,ZS05g0242000
ZS05g0516600,ZS10g0404400
ZS01g0312500,ZS04g0491300
ZS12g0015700,ZS11g0109600
ZS01g0193600,ZS07g0050400
ZS01g0147900,ZS02g0383200
ZS03g0763900,ZS02g0245400
ZS08g0136700,ZS11g0441700
ZS04g0751800,ZS12g0401900
ZS03g0392900,ZS07g0328400
ZS03g0614600,ZS12g0399200
ZS01g0758500,ZS11g0459600
ZS11g0028100,ZS08g0300500
ZS04g0518900,ZS11g0299700
ZS05g0388500,ZS05g0429100
ZS08g0023800,ZS06g0286500
ZS01g0607200,ZS01g0287100
ZS12g0086400,ZS03g0470000
ZS08g0587000,ZS08g0555200
ZS05g0291600,ZS03g0743400
ZS02g0240600,ZS06g0405300
ZS04g0803500,ZS09g0019800
ZS12g0020800,ZS03g0709800
ZS09g0242800,ZS03g0517500
ZS09g0026200,ZS09g0278200
ZS10g0056700,ZS09g0392500
ZS05g0246200,ZS06g0452800
ZS07g0490000,ZS08g0622100
ZS08g0311600,ZS01g0761700
ZS09g0176400,ZS04g0735400
ZS11g0468200,ZS07g0010000
ZS12g0464400,ZS09g0424700
ZS12g0039400,ZS01g0703300
ZS12g0139400,ZS03g0017900
ZS05g0542100,ZS08g0216800
ZS01g0669400,ZS01g0742800
ZS05g0273900,ZS03g0167300
ZS03g0813600,ZS08g0524900
ZS03g0657700,ZS03g0144700
ZS10g0373000,ZS10g0182300
ZS01g0383700,ZS12g0061800
ZS02g0277200,ZS01g0533200
ZS07g0545600,ZS03g0089700
ZS05g0387000,ZS02g0527700
ZS09g0220600,ZS04g0090900
ZS07g0507100,ZS04g0339700
ZS10g0461500,ZSUN02g00120
ZS07g0559200,ZS01g0041800
ZS12g0088300,ZS11g0141500
ZS07g0012400,ZS07g0081000
ZS02g0128600,ZS03g0222000
ZS03g0767700,ZS02g0149500
ZS01g0442000,ZS10g0049000
ZS04g0329600,ZS03g0342500
ZS03g0046300,ZS03g0286700
ZS11g0422200,ZS02g0432400
ZS06g0410600,ZS01g0447600
ZS02g0071800,ZS08g0070800
ZS10g0012900,ZS07g0210000
ZS04g0568700,ZS10g0307800
ZS05g0326400,ZS11g0123300
ZS06g0077200,ZS01g0075900
ZS11g0411000,ZS03g0011100
ZS02g0629600,ZS02g0333500
ZS12g0115700,ZS01g0617700
ZS01g0127300,ZS01g0554200
ZS08g0042100,ZS11g0141700
ZS05g0575000,ZS02g0039600
ZS08g0482100,ZS05g0020700
ZS02g0503500,ZS06g0331900
ZS02g0039100,ZS02g0710500
ZS08g0036800,ZS04g0232100
ZS12g0046600,ZS07g0117400
ZS01g0391100,ZS03g0148700
ZS02g0070400,ZS03g0544100
ZS05g0603900,ZS08g0636000
ZS10g0457400,ZS04g0056000
ZS11g0038100,ZS11g0530100
ZS10g0184800,ZS07g0373300
ZS09g0304200,ZS01g0796500
ZS02g0048900,ZS12g0503100
ZS11g0238100,ZS01g0293600
ZS04g0765300,ZS10g0274700
ZS01g0373600,ZS05g0198100
ZS05g0026200,ZS07g0024400
ZS02g0184300,ZS04g0788200
ZS06g0475000,ZS07g0587400
ZS10g0472400,ZS02g0072500
ZS06g0643500,ZS07g0583100
ZS03g0745200,ZS02g0625900
ZS11g0587000,ZS02g0693700
ZS04g0736900,ZS05g0258700
ZS06g0638700,ZS08g0613200
ZS04g0621100,ZS04g0314200
ZS04g0312200,ZS06g0312300
ZS12g0153800,ZS01g0284700
ZS08g0121300,ZS06g0530800
ZS03g0587200,ZS03g0089600
ZS02g0090100,ZS12g0258300
ZS07g0376700,ZS02g0608900
ZS03g0607100,ZS08g0359500
ZS11g0600900,ZS01g0185100
ZS06g0354300,ZS10g0011000
ZS06g0373800,ZS01g0374300
ZS08g0121400,ZS05g0161200
ZS08g0122100,ZS08g0436600
ZS10g0395900,ZS11g0017900
ZS04g0585700,ZS11g0057400
ZS12g0435200,ZS08g0153600
ZS04g0076600,ZS10g0370700
ZS02g0598500,ZS11g0422800
ZS12g0400000,ZS12g0122100
ZS03g0606100,ZS08g0639600
ZS07g0511900,ZS01g0076900
ZS12g0395900,ZS01g0017800
ZS06g0632600,ZS11g0347700
ZS06g0573000,ZS09g0420300
ZS10g0045400,ZS03g0210600
ZS11g0584100,ZS11g0042200
ZS01g0786900,ZS01g0086000
ZS08g0125200,ZS07g0351100
ZS03g0535800,ZS07g0214900
ZS04g0551100,ZS10g0072300
ZS04g0592100,ZS03g0153200
ZS08g0325500,ZS01g0748200
ZS05g0291800,ZS04g0328500
ZS07g0169600,ZS09g0205100
ZS01g0017700,ZS06g0460200
ZS10g0034300,ZS09g0024500
ZS06g0151100,ZS07g0546800
ZS08g0507200,ZS04g0257100
ZS02g0132000,ZS07g0172900
ZS08g0283300,ZS04g0546900
ZS05g0326000,ZS02g0117300
ZS10g0245600,ZS02g0313900
ZS10g0266700,ZS02g0375700
ZS06g0189000,ZS07g0386100
ZS04g0621300,ZS12g0374700
ZS02g0209300,ZS02g0294400
ZS06g0401800,ZS07g0534900
ZS01g0604600,ZS03g0065000
ZS03g0164400,ZS05g0110300
ZS03g0147300,ZS07g0571300
ZS10g0409500,ZS01g0540000
ZS02g0636300,ZS06g0293500
ZS01g0640500,ZS10g0360400
ZS08g0626400,ZS01g0154300
ZS08g0442700,ZS08g0233000
ZS05g0543400,ZS04g0763100
ZS04g0274500,ZS02g0252400
ZS11g0105800,ZS02g0501700
ZS10g0379700,ZS05g0436200
ZS03g0228300,ZS03g0020800
ZS02g0401900,ZS12g0048900
ZS03g0373700,ZS01g0188800
ZS06g0527300,ZS05g0390100
ZS06g0386900,ZS07g0344900
ZS09g0181600,ZS12g0047100
ZS01g0426400,ZS04g0515800
ZS02g0394500,ZS05g0354800
ZS06g0337700,ZS03g0334900
ZS08g0376500,ZS05g0561000
ZS06g0058900,ZS03g0010200
ZS12g0096500,ZS02g0182200
ZS01g0728200,ZS01g0482100
ZS01g0057100,ZS10g0322500
ZS10g0257500,ZS11g0062100
ZS09g0281200,ZS06g0193200
ZS08g0088100,ZS05g0053900
ZS09g0148300,ZS07g0048800
ZS11g0170300,ZS11g0044500
ZS06g0313300,ZS06g0506100
ZS02g0359000,ZS01g0329700
ZS09g0234100,ZS04g0259200
ZS05g0063500,ZS03g0513400
ZS11g0055200,ZS01g0564700
ZS08g0521900,ZS03g0010500
ZS07g0442100,ZS10g0264500
ZS03g0736400,ZS06g0650200
ZS03g0010400,ZS07g0551800
ZS02g0495700,ZS05g0193900
ZS10g0093000,ZS12g0293200
ZS10g0191500,ZS06g0077000
ZS03g0210900,ZS12g0409300
ZS08g0474600,ZS01g0483100
ZS05g0475200,ZS04g0125200
ZS02g0637100,ZS10g0183800
ZS12g0432800,ZS09g0119600
ZS08g0439100,ZS01g0709100
ZS03g0140800,ZS04g0433600
ZS05g0191800,ZS01g0638600
ZS03g0673200,ZS08g0605300
ZS04g0308200,ZS11g0533100
ZS12g0202900,ZS01g0809800
ZS03g0028600,ZS02g0718300
ZS01g0422400,ZS05g0464400
ZS06g0147000,ZS11g0331300
ZS08g0612400,ZS12g0146900
ZS01g0039000,ZS08g0286000
ZS02g0161200,ZS02g0604700
ZS06g0331800,ZS10g0428800
ZS06g0072100,ZS04g0190000
ZS12g0062500,ZS06g0413300
ZS10g0437600,ZS03g0052500
ZS02g0397000,ZS03g0733600
ZS11g0124700,ZS06g0261900
ZS04g0500000,ZS03g0454700
ZS12g0149200,ZS03g0213900
ZS04g0220600,ZS03g0655500
ZS06g0199700,ZS01g0344700
ZS02g0278800,ZS08g0464700
ZS06g0407400,ZS12g0251500
ZS06g0649200,ZS06g0294500
ZS03g0068600,ZS12g0295300
ZS12g0132100,ZS01g0387100
ZS03g0413000,ZS06g0636400
ZS05g0562700,ZS02g0576900
ZS03g0146600,ZS05g0595300
ZS03g0463000,ZS03g0563100
ZS03g0374600,ZS02g0506000
ZS05g0086900,ZS12g0176000
ZS07g0227200,ZS05g0561300
ZS07g0237000,ZS01g0378700
ZS09g0349400,ZS05g0052200
ZS04g0748100,ZS06g0136500
ZS05g0586800,ZS06g0408000
ZS01g0290100,ZS11g0589400
ZS08g0218800,ZS08g0548800
ZS12g0088900,ZS12g0235700
ZS05g0575200,ZS04g0224600
ZS03g0089500,ZS04g0550600
ZS08g0189000,ZS01g0050600
ZS04g0675800,ZS08g0347600
ZS08g0154200,ZS04g0439800
ZS04g0800900,ZS04g0810800
ZS06g0433900,ZS09g0210000
ZS03g0558900,ZS02g0113600
ZS08g0233800,ZS05g0365000
ZS04g0021100,ZS02g0641900
ZS07g0578000,ZS07g0092100
ZS09g0331700,ZS01g0613500
ZS01g0192200,ZS03g0219900
ZS05g0292100,ZS11g0512700
ZS07g0017300,ZS06g0238400
ZS03g0216200,ZS10g0289200
ZS02g0325400,ZS09g0024800
ZS06g0061500,ZS01g0346300
ZS02g0676600,ZS06g0012100
ZS04g0796500,ZS12g0476100
ZS01g0627600,ZS01g0184300
ZS11g0197200,ZS06g0631700
ZS11g0459100,ZS03g0609400
ZS04g0038300,ZS06g0533000
ZS10g0065400,ZS05g0089900
ZS08g0286900,ZS01g0173600
ZS07g0473200,ZS04g0775200
ZS01g0701700,ZS09g0174800
ZS11g0583700,ZS09g0370500
ZS02g0168100,ZS01g0324500
ZS02g0420000,ZS01g0799800
ZS11g0103500,ZS11g0528400
ZS11g0441500,ZS01g0814700
ZS08g0477900,ZS10g0381000
ZS07g0015900,ZS03g0075100
ZS08g0582400,ZS04g0082100
ZS03g0158700,ZS07g0389000
ZS12g0091400,ZS10g0371600
ZS01g0621200,ZS02g0227400
ZS06g0073000,ZS05g0576600
ZS08g0459000,ZS05g0312900
ZS05g0557600,ZS10g0093200
ZS06g0145300,ZS05g0340900
ZS11g0311600,ZS02g0063000
ZS05g0149600,ZS10g0476000
ZS02g0390900,ZS04g0092900
ZS07g0334100,ZS10g0110100
ZS02g0353900,ZS01g0187500
ZS09g0371500,ZS07g0373700
ZS12g0059000,ZS11g0359500
ZS02g0176600,ZS02g0503200
ZS02g0282200,ZS01g0064600
ZS02g0655700,ZS08g0604000
ZS11g0550300,ZS05g0554000
ZS02g0526500,ZS01g0010800
ZS12g0311000,ZS08g0638200
ZS05g0371800,ZS08g0411500
ZS03g0317600,ZS04g0806600
ZS07g0204600,ZS06g0435700
ZS07g0120200,ZS06g0158300
ZS01g0353900,ZS08g0440100
ZS08g0583400,ZS11g0561500
ZS01g0292100,ZS09g0173300
ZS10g0215200,ZS02g0058400
ZS05g0286900,ZS06g0665200
ZS07g0574500,ZS12g0058400
ZS01g0555100,ZS03g0121200
ZS01g0025600,ZS12g0035400
ZS06g0435200,ZS09g0281300
ZS12g0432000,ZS06g0125100
ZS05g0306900,ZS03g0674900
ZS07g0569000,ZS01g0112900
ZS05g0277800,ZS12g0269600
ZS04g0193400,ZS03g0811900
ZS08g0214200,ZS02g0250100
ZS06g0663400,ZS02g0300400
ZS02g0656400,ZS12g0126100
ZS01g0175100,ZS09g0197300
ZS06g0333700,ZS09g0356300
ZS05g0013600,ZS08g0426400
ZS02g0248600,ZS03g0793800
ZS03g0512000,ZS06g0475900
ZS03g0240800,ZS11g0558500
ZS05g0512000,ZS02g0025100
ZS03g0315800,ZS08g0618700
ZS09g0124700,ZS05g0598700
ZS05g0150100,ZS06g0324000
ZS09g0266900,ZS03g0041200
ZS08g0566700,ZS09g0207700
ZS08g0459300,ZS12g0141700
ZS01g0016700,ZS03g0024600
ZS10g0144700,ZS01g0802400
ZS07g0285000,ZS04g0584500
ZS06g0038400,ZS07g0455900
ZS04g0079100,ZS10g0439300
ZS09g0285800,ZS03g0458700
ZS02g0588200,ZS01g0291400
ZS09g0267100,ZS02g0439100
ZS09g0189100,ZS10g0429900
ZS04g0142700,ZS02g0577800
ZS01g0621600,ZS12g0145100
ZS02g0158800,ZS03g0369100
ZS01g0059400,ZS04g0430600
ZS04g0384400,ZS10g0426000
ZS08g0457000,ZS12g0468300
ZS10g0474500,ZS07g0525400
ZS07g0547500,ZS02g0319600
ZS04g0534300,ZS05g0127000
ZS04g0090800,ZS02g0331100
ZS11g0107200,ZS04g0667500
ZS01g0370500,ZS09g0118500
ZS02g0321500,ZS01g0589200
ZS04g0803200,ZS08g0231100
ZS02g0070800,ZS10g0131000
ZS08g0319600,ZS10g0053300
ZS10g0421900,ZS07g0447800
ZS07g0410500,ZS04g0440400
ZS04g0601900,ZS12g0532500
ZS01g0043900,ZS07g0507500
ZS05g0058500,ZS05g0312200
ZS12g0037300,ZS06g0074600
ZS11g0320800,ZS08g0282100
ZS11g0491200,ZS10g0450000
ZS01g0314800,ZS11g0300700
ZS01g0565800,ZS11g0300500
ZS01g0127700,ZS02g0172500
ZS11g0255900,ZS05g0595100
ZS02g0017300,ZS04g0788600
ZS04g0270600,ZS07g0536700
ZS03g0608000,ZS12g0152000
ZS04g0806700,ZS03g0483800
ZS07g0454700,ZS02g0066300
ZS03g0815200,ZS01g0022700
ZS08g0048200,ZS10g0191400
ZS06g0282900,ZS08g0383100
ZS06g0452800,ZS01g0313000
ZS11g0301600,ZS08g0135600
ZS03g0078700,ZS01g0579400
ZS12g0158100,ZS06g0569600
ZS01g0508300,ZS03g0464200
ZS06g0505100,ZS12g0461100
ZS01g0220500,ZS12g0089800
ZS02g0223200,ZS02g0135800
ZS02g0528500,ZS01g0156900
ZS08g0284700,ZS04g0391700
ZS09g0369100,ZS11g0557700
ZS10g0185000,ZS04g0532200
ZS05g0159100,ZS12g0294300
ZS01g0258600,ZS01g0798100
ZS07g0328200,ZS02g0313100
ZS09g0309000,ZS05g0312800
ZS07g0126400,ZS08g0614600
ZS12g0369600,ZS10g0022700
ZS11g0183500,ZS06g0559100
ZS12g0051800,ZS01g0675400
ZS01g0088300,ZS10g0269900
ZS07g0048200,ZS07g0574500
ZS02g0301400,ZS08g0553300
ZS05g0092000,ZS01g0634500
ZS04g0601500,ZS04g0118100
ZS04g0651000,ZS06g0141900
ZS06g0260900,ZS09g0075500
ZS06g0188300,ZS03g0080300
ZS09g0341200,ZS07g0460800
ZS02g0357300,ZS01g0327600
ZS02g0706000,ZS02g0466300
ZS05g0199000,ZS05g0394300
ZS10g0461800,ZS02g0561700
ZS10g0443800,ZS07g0419500
ZS03g0517400,ZS03g0356500
ZS04g0142500,ZS01g0191000
ZS07g0026700,ZS05g0017700
ZS05g0171700,ZS05g0433600
ZS10g0331800,ZS09g0072200
ZS02g0208000,ZS10g0452000
ZS10g0311300,ZS06g0323600
ZS11g0420400,ZS02g0224900
ZS02g0011900,ZS11g0591200
