Annotation1,Annotation2
MH02g0490300,MH08g0359500
MH01g0408900,MH01g0574300
MH01g0052900,MH02g0702000
MH05g0460900,MH02g0287800
MH09g0102300,MH09g0045300
MH05g0054400,MH07g0505200
MH10g0223100,MH05g0264300
MH03g0565800,MH02g0281500
MH02g0283000,MH05g0289400
MH01g0384500,MH06g0092700
MH07g0430200,MH12g0168900
MH11g0169200,MH10g0116500
MH09g0330600,MH05g0528100
MH03g0163900,MH09g0268500
MH10g0356700,MH11g0313200
MH05g0264400,MH05g0319200
MH01g0400100,MH01g0454100
MH04g0082200,MH10g0419500
MH05g0214500,MH07g0312900
MH05g0438900,MH04g0154100
MH02g0565000,MH08g0227300
MH03g0342300,MH09g0453300
MH07g0064500,MH09g0090100
MH06g0403000,MH08g0424000
MH11g0385500,MH01g0496900
MH08g0391300,MH03g0197700
MH09g0271700,MH11g0490600
MH06g0215600,MH12g0435400
MH04g0619600,MH01g0278000
MH12g0318900,MH03g0476600
MH02g0272500,MH06g0019200
MH11g0314800,MH04g0087000
MH06g0155300,MH10g0187100
MH01g0695600,MH04g0580400
MH02g0058900,MH02g0391700
MH04g0079100,MH10g0264800
MH07g0178600,MH09g0143600
MH10g0203900,MH03g0278800
MH07g0227800,MH05g0415900
MH01g0503900,MH04g0379500
MH07g0505200,MH09g0327800
MH06g0105100,MH03g0630700
MH06g0224500,MH08g0338000
MH08g0130200,MH03g0060000
MH12g0251600,MH08g0110000
MH06g0195800,MH11g0067700
MH06g0534900,MH08g0241500
MH02g0699100,MH07g0496300
MH04g0123100,MH06g0471400
MH04g0618900,MH10g0320300
MH02g0114300,MH02g0402600
MH05g0106400,MH07g0529400
MH10g0193800,MH07g0529500
MH07g0075900,MH11g0405500
MH11g0014600,MH12g0462500
MH05g0038300,MH06g0707700
MH08g0367900,MH02g0269800
MH02g0601300,MH04g0605700
MH08g0058700,MH10g0185500
MH10g0329700,MH02g0477500
MH10g0336100,MH07g0025000
MH12g0190000,MH09g0136600
MH04g0349300,MH02g0476500
MH08g0343600,MH07g0098100
MH03g0129500,MH11g0163300
MH10g0182100,MH02g0303100
MH02g0496500,MH07g0223900
MH08g0267400,MH05g0052800
MH03g0438600,MH07g0305900
MH03g0500000,MH06g0272900
MH06g0663500,MH01g0400200
MH11g0287100,MH06g0062000
MH08g0554600,MH09g0218800
MH03g0364000,MH02g0162000
MH11g0049100,MH06g0656100
MH03g0447500,MH02g0071800
MH06g0377700,MH08g0050400
MH02g0315900,MH05g0095200
MH02g0123700,MH04g0294900
MH03g0778300,MH01g0534300
MH01g0075700,MH01g0381900
MH04g0139700,MH04g0119200
MH05g0333600,MH11g0587300
MH08g0487500,MH06g0162900
MH08g0244100,MH03g0413600
MH05g0320000,MH06g0401000
MH08g0055500,MH12g0112200
MH04g0065400,MH01g0468900
MH03g0225700,MH08g0360900
MH04g0677200,MH08g0400400
MH01g0777000,MH05g0328600
MH06g0039800,MH04g0278400
MH03g0174800,MH04g0054300
MH01g0274500,MH10g0110200
MH11g0164300,MH01g0131700
MH01g0155600,MH02g0230200
MH12g0021700,MH02g0333300
MH08g0228900,MH04g0334300
MH06g0361900,MH09g0351300
MH09g0370000,MH09g0458000
MH06g0573200,MH06g0246800
MH02g0168700,MH02g0711100
MH11g0309900,MH11g0166700
MH10g0076800,MH01g0289300
MH11g0408200,MH11g0151700
MH10g0037300,MH10g0123900
MH09g0142200,MH02g0708500
MH01g0157200,MH04g0215800
MH04g0686600,MH07g0226300
MH06g0532900,MH08g0543600
MH01g0563800,MH01g0269200
MH06g0290800,MH09g0189000
MH03g0117500,MH11g0220100
MH01g0817600,MH02g0639200
MH10g0230700,MH01g0167300
MH08g0260600,MH08g0279800
MH07g0484300,MH11g0051900
MH05g0354700,MH12g0363200
MH02g0076100,MH01g0786100
MH06g0164200,MH01g0314300
MH09g0172800,MH01g0446600
MH03g0153600,MH02g0496400
MH02g0686900,MH12g0171400
MH06g0121800,MH05g0156600
MH04g0704600,MH10g0181500
MH02g0215400,MH10g0034200
MH01g0157200,MH04g0251800
MH11g0530400,MH11g0449600
MH06g0250000,MH04g0253800
MH01g0416200,MH02g0273600
MH03g0283900,MH06g0269300
MH03g0102400,MH08g0254300
MH04g0706400,MH11g0393100
MH12g0134300,MH07g0399200
MH02g0192600,MH02g0102900
MH01g0774600,MH04g0187900
MH12g0417100,MH08g0227600
MH05g0088300,MH03g0281500
MH01g0148400,MH12g0358200
MH06g0238000,MH07g0232000
MH01g0131400,MH03g0303600
MH06g0104700,MH11g0281400
MH06g0077900,MH07g0134100
MH11g0444700,MH02g0019800
MH11g0600500,MH11g0528400
MH04g0230200,MH04g0121100
MH12g0013800,MH03g0500600
MH11g0040800,MH07g0312300
MH04g0365700,MH09g0183700
MH04g0686700,MH12g0108800
MH10g0142000,MH03g0417700
MH04g0631800,MH11g0394300
MH10g0026900,MH09g0170900
MH05g0516600,MH04g0235600
MH11g0355500,MH08g0367900
MH10g0177300,MH08g0378100
MH03g0372700,MH03g0010900
MH09g0445500,MH04g0689900
MH05g0206800,MH05g0374100
MH12g0130200,MH08g0077900
MH09g0305600,MH01g0160600
MH10g0164000,MH09g0398800
MH07g0330900,MH02g0244400
MH01g0034300,MH05g0500200
MH02g0342200,MH07g0176900
MH06g0316000,MH06g0395700
MH11g0531500,MH01g0225000
MH12g0211500,MH08g0525900
MH06g0489200,MH04g0655400
MH12g0197600,MH07g0545700
MH11g0187500,MH07g0048000
MH12g0084700,MH07g0523700
MH08g0063600,MH03g0102900
MH04g0596600,MH01g0474400
MH03g0697400,MH04g0233200
MH09g0089600,MH05g0161600
MH01g0271500,MH07g0398500
MH11g0431900,MH04g0632800
MH08g0437600,MH09g0402000
MH11g0056700,MH10g0140300
MH04g0635700,MH11g0253000
MH04g0035500,MH03g0424800
MH08g0327000,MH03g0476100
MH08g0544500,MH08g0139300
MH02g0058600,MH03g0406800
MH06g0468000,MH10g0355700
MH09g0358800,MH08g0082000
MH07g0428200,MH01g0064000
MH02g0239900,MH12g0317300
MH03g0369800,MH12g0434500
MH07g0154900,MH08g0121500
MH02g0119700,MH01g0268600
MH02g0064100,MH04g0515500
MH07g0081200,MH01g0064700
MH09g0098200,MH05g0295200
MH01g0777300,MH02g0397500
MH09g0275000,MH06g0302000
MH08g0243100,MH02g0141600
MH08g0020500,MH09g0153900
MH02g0357200,MH12g0308300
MH03g0548800,MH10g0386000
MH12g0139600,MH10g0121700
MH06g0188500,MH07g0093100
MH06g0533100,MH07g0193500
MH10g0423000,MH03g0401700
MH02g0177700,MH04g0136500
MH01g0317900,MH07g0234300
MH07g0180100,MH11g0560800
MH02g0200700,MH07g0079300
MH09g0069400,MH02g0405700
MH11g0572000,MH11g0183500
MH03g0739400,MH08g0129800
MH05g0471600,MH01g0182100
MH01g0146200,MH06g0247600
MH12g0304800,MH01g0182100
MH01g0297900,MH04g0593900
MH02g0198300,MH07g0515400
MH06g0074800,MH04g0240400
MH03g0374600,MH12g0241100
MH06g0094100,MH11g0521400
MH03g0112600,MH02g0311300
MH12g0278700,MH12g0450500
MH05g0405800,MH07g0245900
MH05g0212800,MH03g0448200
MH09g0311600,MH05g0503400
MH10g0323000,MH03g0094300
MH06g0524000,MH07g0316600
MH08g0152800,MH06g0524500
MH04g0194200,MH07g0480900
MH03g0407600,MH01g0061000
MH07g0336800,MH07g0314000
MH12g0060800,MH11g0040300
MH05g0061000,MH11g0444000
MH06g0357500,MH08g0419500
MH11g0070500,MH01g0790500
MH09g0071700,MH02g0241000
MH03g0422400,MH04g0574000
MH01g0532000,MH03g0502500
MH08g0448500,MH11g0251600
MH11g0415700,MH08g0111600
MH09g0327100,MH09g0093600
MH01g0802100,MH05g0506200
MH11g0617400,MH10g0291800
MH10g0174100,MH10g0238800
MH12g0394200,MH03g0628900
MH05g0042700,MH10g0268700
MH05g0494900,MH06g0458900
MH01g0281100,MH11g0574100
MH04g0151800,MH01g0429600
MH07g0446900,MH05g0273300
MH03g0280500,MH07g0099500
MH03g0383400,MH03g0730000
MH01g0487700,MH05g0159200
MH12g0354400,MH06g0482200
MH11g0517600,MH01g0128200
MH03g0516600,MH02g0464300
MH02g0231500,MH10g0118200
MH05g0233900,MH02g0362900
MH09g0401700,MH08g0197200
MH10g0335700,MH12g0170600
MH09g0236800,MH12g0197100
MH03g0252400,MH10g0370600
MH06g0590000,MH09g0224100
MH04g0075300,MH04g0224800
MH09g0317200,MH04g0674300
MH06g0480200,MH07g0127400
MH07g0152800,MH07g0485600
MH07g0517600,MH09g0165200
MH07g0033700,MH08g0259800
MH03g0459900,MH07g0171900
MH10g0050200,MH01g0756400
MH12g0016200,MH02g0392600
MH11g0416700,MH08g0295400
MH01g0304500,MH04g0511400
MH09g0320400,MH12g0197000
MH04g0134400,MH12g0116100
MH11g0225600,MH10g0335600
MH04g0573800,MH10g0368200
MH10g0350200,MH03g0364900
MH03g0660000,MH04g0612400
MH12g0183000,MH10g0166000
MH09g0163200,MH06g0494600
MH02g0118800,MH01g0251600
MH01g0128700,MH03g0405900
MH12g0119400,MH01g0534400
MH07g0286300,MH09g0102900
MH02g0599300,MH08g0137700
MH08g0355000,MH05g0326100
MH06g0677200,MH04g0683100
MH02g0032400,MH08g0116100
MH08g0366100,MH11g0281000
MH04g0546300,MH03g0595300
MH10g0032000,MH10g0291700
MH06g0313600,MH06g0212500
MH01g0662200,MH05g0329000
MH04g0170000,MH04g0241600
MH04g0044200,MH03g0150000
MH06g0708200,MH10g0042100
MH11g0538300,MH05g0384500
MH01g0365500,MH06g0597800
MH10g0072600,MH06g0337700
MH08g0268100,MH02g0192000
MH10g0169000,MH04g0153200
MH11g0370200,MH05g0075000
MH01g0254400,MH11g0601100
MH03g0398800,MH01g0650500
MH07g0035800,MH08g0023200
MH11g0465700,MH06g0306300
MH06g0194300,MH10g0050500
MH08g0334100,MH08g0013300
MH06g0414800,MH01g0727400
MH01g0084700,MH06g0191900
MH03g0286000,MH10g0168500
MH05g0404300,MH04g0204800
MH09g0029500,MH02g0085500
MH04g0333100,MH08g0418600
MH08g0251100,MH08g0365000
MH05g0328100,MH11g0249100
MH01g0463100,MH04g0057600
MH01g0065000,MH03g0129800
MH09g0094200,MH09g0363700
MH05g0098500,MH12g0348400
MH07g0524400,MH08g0111400
MH03g0122700,MH04g0085300
MH12g0301500,MH10g0191400
MH12g0374100,MH08g0114600
MH12g0207500,MH07g0209300
MH06g0304600,MH07g0133500
MH08g0329900,MH05g0074400
MH03g0165800,MH10g0031900
MH07g0095800,MH03g0262400
MH09g0452200,MH08g0417700
MH05g0472200,MH10g0312800
MH09g0243100,MH02g0031800
MH04g0202200,MH11g0042800
MH05g0191900,MH08g0127400
MH03g0619400,MH11g0662000
MH06g0465700,MH05g0045600
MH12g0298900,MH11g0085900
MH01g0064300,MH04g0036200
MH01g0056200,MH01g0319600
MH01g0180300,MH12g0298100
MH01g0222300,MH08g0527300
MH09g0174400,MH02g0223400
MH09g0146000,MH10g0025300
MH08g0472400,MH09g0288300
MH01g0582700,MH08g0274400
MH01g0469200,MH04g0034900
MH07g0479600,MH06g0270800
MH09g0182700,MH12g0388000
MH04g0637500,MH05g0288300
MH11g0289000,MH09g0070700
MH11g0535400,MH07g0096800
MH12g0142600,MH03g0439700
MH07g0030800,MH10g0447200
MH05g0076400,MH03g0105300
MH11g0370900,MH03g0131400
MH09g0088400,MH11g0525600
MH03g0371300,MH06g0410000
MH11g0367400,MH12g0089300
MH09g0387300,MH08g0175000
MH04g0618200,MH02g0170000
MH09g0088500,MH05g0519400
MH12g0349100,MH03g0376100
MH03g0455100,MH09g0402200
MH09g0289100,MH06g0254500
MH04g0109300,MH02g0016700
MH07g0239500,MH02g0075400
MH01g0656800,MH07g0177000
MH10g0221900,MH08g0110500
MH10g0056500,MH05g0089500
MH01g0125200,MH01g0524100
MH01g0066500,MH02g0424000
MH12g0302800,MH04g0269300
MH02g0262300,MH04g0200400
MH07g0092500,MH11g0490000
MH05g0208200,MH07g0012500
MH02g0310800,MH04g0221800
MH05g0422800,MH05g0176300
MH08g0417900,MH11g0234800
MH11g0581700,MH08g0101900
MH07g0228700,MH04g0630100
MH09g0418300,MH04g0328500
MH05g0258600,MH12g0053700
MH01g0607300,MH01g0511200
MH03g0330000,MH12g0319100
MH06g0608700,MH07g0233500
MH08g0154800,MH12g0053700
MH04g0186100,MH04g0193400
MH10g0058700,MH08g0408000
MH01g0493800,MH04g0174000
MH12g0228900,MH04g0641900
MH05g0103600,MH08g0356600
MH02g0511200,MH04g0314900
MH02g0028900,MH02g0057500
MH01g0523300,MH06g0597300
MH04g0102700,MH11g0631300
MH10g0184900,MH12g0043200
MH03g0369000,MH05g0335300
MH10g0072100,MH04g0683800
MH08g0543400,MH10g0249900
MH07g0094400,MH03g0448300
MH11g0512700,MH07g0143400
MH05g0180900,MH02g0057000
MH03g0585000,MH12g0299500
MH04g0100200,MH01g0289800
MH04g0048700,MH10g0393500
MH01g0246200,MH08g0436900
MH11g0648100,MH06g0554700
MH11g0379300,MH06g0224000
MH10g0242700,MH01g0476500
MH03g0459700,MH02g0195100
MH07g0318300,MH09g0405700
MH08g0119700,MH04g0655700
MH12g0177400,MH03g0050600
MH12g0247500,MH09g0143400
MH02g0113500,MH08g0462600
MH06g0460800,MH12g0168800
MH05g0405600,MH06g0474800
MH12g0123600,MH12g0328000
MH07g0335800,MH01g0244200
MH01g0296200,MH12g0389800
MH12g0228200,MH02g0487000
MH04g0113300,MH10g0402900
MH08g0296500,MH11g0581600
MH07g0142800,MH07g0177600
MH05g0304300,MH05g0067400
MH12g0243600,MH03g0425600
MH06g0353500,MH03g0326900
MH01g0665600,MH04g0615300
MH07g0280900,MH12g0257800
MH04g0586700,MH04g0063400
MH12g0195000,MH12g0368900
MH01g0418700,MH03g0489300
MH10g0318600,MH01g0110700
MH10g0035400,MH05g0259500
MH08g0407600,MH03g0442700
MH01g0220300,MH12g0187300
MH06g0017200,MH09g0042300
MH08g0471600,MH04g0078700
MH02g0666700,MH06g0462500
MH12g0233700,MH03g0444400
MH01g0396300,MH04g0193200
MH04g0194100,MH03g0440800
MH04g0574600,MH01g0402100
MH02g0049300,MH06g0107000
MH01g0180300,MH06g0023900
MH04g0671800,MH05g0087000
MH04g0575000,MH10g0013900
MH06g0352800,MH07g0115800
MH02g0238400,MH01g0739000
MH01g0320800,MH02g0301900
MH01g0493300,MH02g0269900
MH08g0438200,MH02g0703500
MH06g0642000,MH06g0187500
MH02g0613800,MH10g0146500
MH04g0399600,MH09g0155400
MH05g0506300,MH07g0011400
MH11g0469000,MH03g0599400
MH04g0256400,MH03g0226500
MH02g0127500,MH04g0702400
MH06g0614100,MH05g0374400
MH04g0513900,MH12g0395300
MH10g0137800,MH02g0305600
MH02g0496500,MH08g0522600
MH07g0041600,MH10g0197100
MH09g0042600,MH03g0116200
MH09g0291700,MH06g0402000
MH01g0069500,MH08g0418500
MH01g0116000,MH11g0572900
MH05g0182700,MH09g0400700
MH01g0401800,MH01g0075900
MH03g0687400,MH06g0062200
MH04g0682000,MH06g0581700
MH04g0603700,MH06g0307300
MH06g0551900,MH03g0114900
MH05g0451700,MH10g0250800
MH09g0070100,MH09g0161300
MH11g0514900,MH11g0408100
MH11g0102300,MH07g0242700
MH06g0613000,MH04g0222900
MH11g0577200,MH10g0068100
MH05g0162600,MH07g0429900
MH05g0377500,MH08g0570700
MH04g0559100,MH01g0423900
MH07g0119700,MH08g0158000
MH05g0043800,MH01g0547200
MH09g0272000,MH07g0099400
MH01g0671900,MH07g0105200
MH11g0065300,MH11g0080300
MH02g0492500,MH01g0309600
MH01g0774400,MH02g0234500
MH12g0259100,MH08g0369000
MH01g0508000,MH06g0039700
MH06g0536900,MH11g0544400
MH01g0511000,MH08g0473300
MH04g0612000,MH01g0043200
MH04g0070300,MH01g0721300
MH05g0162700,MH01g0411400
MH02g0490500,MH01g0572400
MH03g0697200,MH11g0408400
MH09g0188600,MH06g0398000
MH01g0032000,MH05g0533400
MH06g0524300,MH12g0436500
MH12g0422800,MH03g0155100
MH12g0318500,MH07g0085100
MH01g0457500,MH08g0081900
MH06g0534700,MH02g0361400
MH03g0451100,MH11g0077400
MH02g0461900,MH10g0220900
MH02g0588000,MH04g0355600
MH12g0244100,MH05g0226000
MH11g0395800,MH03g0130300
MH07g0271200,MH06g0661000
MH08g0213100,MH08g0053100
MH06g0658800,MH01g0151000
MH07g0401200,MH01g0487700
MH05g0215000,MH08g0058500
MH12g0125900,MH03g0626100
MH06g0286100,MH10g0361600
MH08g0472900,MH01g0257400
MH04g0282500,MH03g0223500
MH08g0113100,MH02g0088300
MH07g0499900,MH06g0084000
MH10g0147100,MH07g0324800
MH07g0142100,MH01g0627300
MH03g0268400,MH06g0493400
MH03g0229300,MH02g0160800
MH07g0227600,MH11g0359000
MH07g0475300,MH09g0135700
MH04g0055900,MH04g0406000
MH11g0222100,MH11g0214600
MH03g0423500,MH07g0440100
MH08g0310700,MH12g0300500
MH03g0126000,MH04g0661100
MH05g0344900,MH07g0127700
MH06g0490600,MH04g0149500
MH03g0016700,MH03g0519500
MH07g0109000,MH06g0443500
MH10g0246800,MH03g0140400
MH01g0376000,MH06g0479000
MH11g0116400,MH09g0350100
MH02g0229300,MH02g0396700
MH01g0657600,MH05g0322700
MH11g0403200,MH10g0252800
MH09g0377800,MH01g0313100
MH06g0705200,MH06g0447900
MH03g0071300,MH02g0360800
MH09g0159300,MH04g0362600
MH11g0372800,MH10g0309500
MH03g0024300,MH04g0416500
MH06g0049200,MH12g0275800
MH12g0357400,MH04g0242000
MH02g0273100,MH01g0638600
MH09g0273500,MH03g0503900
MH04g0625000,MH02g0053200
MH09g0409000,MH02g0458400
MH05g0104000,MH08g0545200
MH10g0239200,MH05g0178200
MH08g0250900,MH12g0358200
MH04g0120200,MH08g0247600
MH01g0481300,MH03g0493300
MH11g0560800,MH01g0622300
MH10g0070000,MH09g0064500
MH10g0282900,MH12g0191400
MH10g0267400,MH09g0268700
MH01g0459400,MH02g0585100
MH11g0104700,MH08g0127500
MH03g0126700,MH09g0327600
MH09g0198900,MH10g0319300
MH11g0027600,MH01g0048300
MH10g0417200,MH05g0075400
MH03g0369600,MH08g0025100
MH03g0132300,MH02g0494000
MH03g0011300,MH05g0466300
MH09g0029900,MH11g0353000
MH12g0213100,MH11g0517900
MH02g0268400,MH07g0160100
MH08g0053800,MH02g0338300
MH07g0493900,MH04g0118200
MH01g0817600,MH06g0473200
MH09g0468100,MH09g0244300
MH03g0498500,MH10g0395200
MH12g0102800,MH08g0229800
MH12g0132200,MH10g0394500
MH07g0362300,MH07g0089000
MH01g0131400,MH10g0315900
MH07g0150000,MH05g0407800
MH01g0363000,MH10g0194900
MH06g0409100,MH02g0619300
MH10g0321700,MH04g0619900
MH01g0297400,MH03g0329400
MH06g0159400,MH03g0218400
MH01g0722100,MH07g0469800
MH01g0789100,MH05g0413100
MH05g0268500,MH11g0377300
MH02g0609800,MH06g0054200
MH09g0302300,MH07g0408300
MH05g0353600,MH10g0282600
MH02g0249300,MH03g0438400
MH10g0281700,MH09g0379700
MH07g0017700,MH01g0039900
MH12g0177400,MH01g0806600
MH09g0069600,MH08g0160200
MH07g0178300,MH07g0172600
MH07g0156100,MH08g0484100
MH05g0018300,MH09g0200300
MH06g0019200,MH02g0035900
MH11g0413100,MH09g0145200
MH09g0094900,MH02g0501300
MH12g0208800,MH01g0452600
MH04g0588100,MH07g0353600
MH10g0048000,MH05g0195000
MH09g0310800,MH03g0570800
MH06g0358500,MH09g0406600
MH09g0183200,MH11g0137400
MH05g0206100,MH08g0464700
MH06g0275400,MH11g0061200
MH03g0076700,MH08g0341700
MH02g0175800,MH03g0396800
MH01g0461400,MH12g0155200
MH09g0227800,MH01g0059900
MH09g0353700,MH05g0538900
MH08g0481800,MH11g0519400
MH11g0189100,MH03g0449100
MH04g0070600,MH04g0209100
MH09g0212300,MH05g0282400
MH08g0480100,MH05g0023000
MH11g0351500,MH12g0296900
MH08g0225000,MH08g0388900
MH05g0400400,MH02g0020000
MH11g0124200,MH01g0368500
MH10g0070500,MH05g0330300
MH07g0321100,MH09g0141000
MH03g0519500,MH11g0184500
MH05g0077500,MH02g0041100
MH05g0287600,MH01g0038400
MH02g0120800,MH06g0161200
MH11g0466200,MH11g0291600
MH05g0458300,MH10g0130900
MH10g0334700,MH03g0400600
MH07g0277000,MH11g0073900
MH11g0659900,MH05g0182400
MH11g0052300,MH09g0092100
MH09g0087500,MH01g0698300
MH01g0454700,MH04g0396200
MH08g0298800,MH11g0287100
MH01g0490900,MH04g0673800
MH11g0169800,MH12g0364200
MH05g0077100,MH06g0383600
MH04g0576700,MH02g0362000
MH06g0586200,MH02g0375400
MH07g0401700,MH01g0228700
MH12g0174300,MH02g0178900
MH05g0165200,MH02g0640200
MH02g0223300,MH12g0298600
MH11g0521300,MH04g0682600
MH04g0687300,MH07g0115900
MH06g0329500,MH03g0682700
MH03g0096200,MH10g0184400
MH11g0350300,MH01g0219000
MH04g0310300,MH06g0241900
MH01g0305400,MH02g0287400
MH12g0153900,MH07g0115000
MH10g0055700,MH03g0747800
MH03g0208500,MH03g0564200
MH07g0313700,MH07g0081400
MH05g0018100,MH01g0672900
MH04g0134800,MH11g0559900
MH01g0818800,MH08g0416500
MH02g0172900,MH07g0300300
MH07g0495200,MH12g0064000
MH05g0042600,MH01g0116800
MH01g0119600,MH11g0162200
MH03g0615400,MH02g0027700
MH04g0080300,MH01g0731400
MH12g0147800,MH04g0491500
MH07g0460000,MH05g0544800
MH05g0360500,MH05g0146100
MH01g0783700,MH03g0614000
MH06g0532100,MH01g0706700
MH10g0044800,MH01g0223800
MH02g0384800,MH04g0703200
MH11g0437400,MH10g0420700
MH07g0062300,MH03g0116600
MH03g0214400,MH07g0385800
MH09g0409800,MH05g0088300
MH03g0364000,MH10g0115000
MH05g0305100,MH03g0453800
MH09g0152400,MH06g0103000
MH03g0148100,MH02g0617700
MH03g0174600,MH07g0013500
MH02g0406900,MH12g0234000
MH02g0237100,MH01g0388800
MH01g0306600,MH09g0070800
MH01g0158800,MH10g0312800
MH08g0083800,MH12g0100400
MH12g0214500,MH07g0104900
MH01g0125000,MH05g0074800
MH02g0204200,MH12g0369600
MH04g0114200,MH02g0310700
MH01g0115100,MH02g0693800
MH03g0422100,MH11g0033500
MH04g0407350,MH07g0134700
MH01g0088000,MH02g0082100
MH10g0243600,MH01g0098100
MH03g0455400,MH02g0286000
MH06g0612200,MH09g0363300
MH10g0032600,MH06g0254400
MH06g0664600,MH07g0143500
MH04g0239000,MH11g0398700
MH08g0243700,MH02g0363600
MH12g0317400,MH01g0426100
MH01g0549700,MH10g0143200
MH06g0147900,MH10g0434900
MH01g0547800,MH01g0248300
MH03g0376900,MH05g0188400
MH09g0136800,MH06g0486300
MH06g0290700,MH07g0523400
MH08g0545000,MH02g0569800
MH02g0339000,MH02g0491500
MH02g0394500,MH04g0201200
MH12g0282200,MH09g0162700
MH07g0178900,MH07g0032800
MH01g0459600,MH05g0303300
MH11g0450900,MH07g0475200
MH01g0115000,MH10g0366100
MH01g0370900,MH02g0096500
MH07g0220900,MH05g0088100
MH03g0444900,MH09g0147500
MH02g0335800,MH08g0405000
MH04g0412200,MH05g0563800
MH02g0398600,MH10g0254300
MH02g0243100,MH06g0410300
MH11g0114400,MH09g0332700
MH03g0068600,MH07g0125000
MH09g0110700,MH07g0266500
MH06g0643200,MH05g0124000
MH01g0280100,MH05g0042200
MH02g0114800,MH06g0309700
MH09g0106000,MH06g0481700
MH04g0516100,MH06g0454900
MH09g0274100,MH08g0545700
MH04g0594000,MH10g0362700
MH08g0408400,MH12g0126400
MH05g0272400,MH02g0401700
MH02g0390500,MH05g0160700
MH04g0254900,MH01g0505500
MH06g0131700,MH05g0296100
MH08g0402000,MH04g0063700
MH05g0537300,MH10g0166900
MH03g0743500,MH05g0158300
MH04g0113700,MH03g0373900
MH08g0269000,MH09g0042200
MH09g0354600,MH06g0658700
MH03g0256400,MH07g0406700
MH01g0472300,MH06g0585000
MH03g0270300,MH04g0572300
MH06g0307100,MH05g0212500
MH10g0334700,MH06g0376800
MH09g0089300,MH07g0175100
MH05g0432000,MH03g0127700
MH02g0303600,MH11g0077400
MH08g0494500,MH02g0550900
MH01g0798500,MH12g0012600
MH04g0038200,MH06g0552900
MH05g0509900,MH11g0517700
MH04g0080400,MH05g0023400
MH10g0066100,MH04g0066200
MH02g0333200,MH11g0233400
MH10g0119400,MH08g0361700
MH05g0412000,MH01g0513600
MH06g0469800,MH11g0447200
MH09g0146000,MH11g0367000
MH07g0186100,MH05g0050200
MH12g0299500,MH11g0352800
MH11g0498500,MH01g0486600
MH06g0657600,MH06g0290900
MH04g0195600,MH09g0434000
MH03g0597900,MH07g0322500
MH05g0230000,MH09g0301500
MH08g0363100,MH10g0377900
MH06g0359400,MH09g0450500
MH08g0410600,MH03g0674300
MH06g0473500,MH03g0443700
MH04g0704600,MH12g0132400
MH04g0192400,MH10g0368700
MH07g0318000,MH12g0252900
MH12g0369400,MH07g0260000
MH05g0541400,MH05g0292200
MH08g0177300,MH01g0204400
MH09g0333400,MH02g0091000
MH11g0353600,MH07g0188700
MH01g0303700,MH04g0410000
MH11g0213600,MH01g0672400
MH11g0024800,MH12g0050300
MH02g0162700,MH02g0311700
MH02g0704600,MH05g0456200
MH02g0029700,MH03g0419700
MH02g0276600,MH12g0315600
MH09g0417700,MH04g0592400
MH11g0600000,MH09g0335800
MH05g0503000,MH01g0347500
MH01g0011700,MH05g0387200
MH01g0611400,MH03g0688400
MH03g0505900,MH03g0395800
MH06g0210100,MH07g0087700
MH07g0187100,MH04g0082500
MH01g0394700,MH11g0537900
MH06g0400100,MH12g0176800
MH06g0431500,MH08g0414400
MH01g0096700,MH11g0269800
MH04g0050800,MH01g0609100
MH04g0197400,MH11g0329300
MH07g0445700,MH04g0196500
MH01g0484500,MH06g0477100
MH02g0231700,MH06g0272000
MH02g0051600,MH01g0478800
MH10g0181500,MH07g0242700
MH08g0113800,MH01g0603200
MH01g0270200,MH08g0529000
MH04g0548300,MH03g0379600
MH09g0412400,MH01g0687200
MH04g0537700,MH01g0075100
MH01g0685100,MH09g0035700
MH05g0544700,MH04g0553200
MH11g0546400,MH02g0163300
MH11g0402300,MH06g0401200
MH08g0133300,MH02g0201200
MH11g0281700,MH10g0179100
MH11g0351100,MH08g0216100
MH09g0334400,MH01g0323400
MH09g0045000,MH03g0367100
MH11g0573500,MH06g0487700
MH11g0227000,MH07g0234700
MH03g0540900,MH10g0400900
MH01g0297500,MH06g0277200
MH01g0407300,MH02g0116800
MH11g0655900,MH03g0307300
MH09g0197600,MH04g0602600
MH10g0183800,MH02g0200900
MH09g0025400,MH04g0361900
MH12g0242700,MH05g0479300
MH02g0209600,MH04g0663400
MH01g0516200,MH05g0213600
MH04g0060000,MH05g0283900
MH05g0280100,MH05g0234700
MH08g0215800,MH02g0269900
MH02g0074000,MH06g0535200
MH08g0367200,MH03g0477100
MH12g0374400,MH02g0300300
MH02g0422100,MH10g0394800
MH06g0027700,MH11g0658500
MH05g0047600,MH04g0518100
MH02g0197500,MH03g0777300
MH10g0395600,MH09g0395400
MH11g0466300,MH07g0311000
MH07g0425900,MH04g0167600
MH04g0515500,MH08g0387000
MH09g0361100,MH05g0030000
MH02g0075000,MH12g0150600
MH11g0423000,MH04g0633600
MH11g0603000,MH12g0257000
MH07g0551900,MH10g0131000
MH05g0296500,MH09g0299600
MH09g0298200,MH10g0184200
MH06g0270800,MH09g0452300
MH11g0124600,MH04g0211900
MH03g0106400,MH05g0378500
MH02g0292600,MH07g0333400
MH03g0344600,MH03g0098800
MH12g0310900,MH05g0306000
MH04g0469200,MH11g0446800
MH11g0359300,MH01g0081500
